PlayerLink,Team,League,Year,Split,Games
1xn,ThunderTalk Gaming,Tencent LoL Pro League,2024,Summer,8
369,JD Gaming,Tencent LoL Pro League,2022,Spring,14
369,JD Gaming,Tencent LoL Pro League,2022,Summer,13
369,JD Gaming,Tencent LoL Pro League,2023,Spring,12
369,JD Gaming,Tencent LoL Pro League,2023,Summer,13
369,Top Esports,Tencent LoL Pro League,2019,Summer,7
369,Top Esports,Tencent LoL Pro League,2020,Spring,13
369,Top Esports,Tencent LoL Pro League,2020,Summer,8
369,Top Esports,Tencent LoL Pro League,2021,Spring,12
369,Top Esports,Tencent LoL Pro League,2021,Summer,4
369,Top Esports,Tencent LoL Pro League,2024,Spring,16
369,Top Esports,Tencent LoL Pro League,2024,Summer,16
369,Topsports Gaming,Tencent LoL Pro League,2019,Spring,6
957,Team WE,Tencent LoL Pro League,2016,Spring,12
957,Team WE,Tencent LoL Pro League,2016,Summer,13
957,Team WE,Tencent LoL Pro League,2017,Spring,7
957,Team WE,Tencent LoL Pro League,2017,Summer,13
957,Team WE,Tencent LoL Pro League,2018,Spring,2
Able,Oh My God,Tencent LoL Pro League,2021,Summer,3
Able,Oh My God,Tencent LoL Pro League,2022,Summer,5
Able,Oh My God,Tencent LoL Pro League,2023,Spring,18
Able,Oh My God,Tencent LoL Pro League,2023,Summer,5
Able,Oh My God,Tencent LoL Pro League,2024,Spring,4
Able,Royal Never Give Up,Tencent LoL Pro League,2018,Summer,3
Acorn,LGD Gaming,Tencent LoL Pro League,2015,Spring,9
Acorn,LGD Gaming,Tencent LoL Pro League,2015,Summer,15
ADD,Bilibili Gaming,Tencent LoL Pro League,2019,Summer,12
ADD,MVP,LoL Champions Korea,2017,Spring,5
Ahn (An Shan-Ye),Invictus Gaming,Tencent LoL Pro League,2024,Spring,5
Ahn (An Shan-Ye),Invictus Gaming,Tencent LoL Pro League,2024,Summer,5
Aiming,Afreeca Freecs,LoL Champions Korea,2019,Summer,3
Aiming,Bilibili Gaming,Tencent LoL Pro League,2021,Summer,3
Aiming,Dplus Kia,LoL Champions Korea,2024,Spring,13
Aiming,Dplus Kia,LoL Champions Korea,2024,Summer,11
Aiming,KT Rolster,LoL Champions Korea,2020,Spring,3
Aiming,KT Rolster,LoL Champions Korea,2022,Summer,5
Aiming,KT Rolster,LoL Champions Korea,2023,Spring,17
Aiming,KT Rolster,LoL Champions Korea,2023,Summer,13
Aki (Mao An),Ninjas in Pyjamas.CN,Tencent LoL Pro League,2024,Spring,18
Aki (Mao An),Oh My God,Tencent LoL Pro League,2021,Summer,3
Aki (Mao An),Oh My God,Tencent LoL Pro League,2022,Summer,5
Aki (Mao An),Oh My God,Tencent LoL Pro League,2023,Spring,18
Aki (Mao An),Oh My God,Tencent LoL Pro League,2023,Summer,5
Ale,Anyone's Legend,Tencent LoL Pro League,2024,Summer,8
Ale,EDward Gaming,Tencent LoL Pro League,2023,Spring,12
Ale,EDward Gaming,Tencent LoL Pro League,2023,Summer,14
Ale,LNG Esports,Tencent LoL Pro League,2021,Summer,20
Ale,LNG Esports,Tencent LoL Pro League,2022,Spring,3
Ale,LNG Esports,Tencent LoL Pro League,2022,Summer,20
Alex (Chen Yu-Ming),FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,3
Alone (Wang Zi-Jun),QG Reapers,Tencent LoL Pro League,2017,Spring,4
Aluka,Team WE,Tencent LoL Pro League,2015,Spring,5
AmazingJ,Bilibili Gaming,Tencent LoL Pro League,2018,Spring,7
AmazingJ,I May,Tencent LoL Pro League,2016,Summer,15
AmazingJ,I May,Tencent LoL Pro League,2017,Spring,9
Ambition,Gen.G,LoL Champions Korea,2018,Summer,2
Ambition,KSV eSports,LoL Champions Korea,2018,Spring,3
Ambition,Samsung Galaxy,LoL Champions Korea,2016,Summer,5
Ambition,Samsung Galaxy,LoL Champions Korea,2017,Spring,1
Ambition,Samsung Galaxy,LoL Champions Korea,2017,Summer,1
Angel (Xiang Tao),Ninjas in Pyjamas.CN,Tencent LoL Pro League,2023,Summer,8
Angel (Xiang Tao),Oh My God,Tencent LoL Pro League,2024,Spring,4
Angel (Xiang Tao),Oh My God,Tencent LoL Pro League,2024,Summer,3
Angel (Xiang Tao),Royal Never Give Up,Tencent LoL Pro League,2023,Spring,8
Angel (Xiang Tao),Suning,Tencent LoL Pro League,2018,Summer,4
Angel (Xiang Tao),Suning,Tencent LoL Pro League,2019,Summer,4
Angel (Xiang Tao),Suning,Tencent LoL Pro League,2020,Summer,10
Angel (Xiang Tao),Suning,Tencent LoL Pro League,2021,Spring,10
Angel (Xiang Tao),Suning,Tencent LoL Pro League,2021,Summer,5
Angel (Xiang Tao),Weibo Gaming,Tencent LoL Pro League,2022,Spring,9
Angel (Xiang Tao),Weibo Gaming,Tencent LoL Pro League,2022,Summer,4
Aodi,EDward Gaming,Tencent LoL Pro League,2020,Spring,8
Arrow,KT Rolster,LoL Champions Korea,2016,Spring,3
Arrow,KT Rolster,LoL Champions Korea,2016,Summer,13
Arthur (Park Mi-reu),Hanwha Life Esports,LoL Champions Korea,2021,Spring,3
Assassin,Team King,Tencent LoL Pro League,2015,Spring,5
Assum,Rare Atom,Tencent LoL Pro League,2024,Summer,3
Asura (Lu Qi),LNG Esports,Tencent LoL Pro League,2019,Summer,7
Athena,I May,Tencent LoL Pro League,2016,Summer,10
Athena,I May,Tencent LoL Pro League,2017,Spring,9
Avoidless,I May,Tencent LoL Pro League,2016,Summer,15
BaeMe,I May,Tencent LoL Pro League,2016,Summer,5
BAKA (Lu Fan),Snake Esports,Tencent LoL Pro League,2015,Spring,12
Bang,SK Telecom T1,LoL Champions Korea,2016,Spring,11
Bang,SK Telecom T1,LoL Champions Korea,2016,Summer,5
Bang,SK Telecom T1,LoL Champions Korea,2017,Spring,3
Bang,SK Telecom T1,LoL Champions Korea,2017,Summer,14
Bang,SK Telecom T1,LoL Champions Korea,2018,Spring,7
BAO (Jeong Hyeon-woo),DRX,LoL Champions Korea,2021,Spring,4
Baolan,Invictus Gaming,Tencent LoL Pro League,2016,Summer,2
Baolan,Invictus Gaming,Tencent LoL Pro League,2018,Spring,9
Baolan,Invictus Gaming,Tencent LoL Pro League,2018,Summer,10
Baolan,Invictus Gaming,Tencent LoL Pro League,2019,Spring,7
Baolan,Invictus Gaming,Tencent LoL Pro League,2019,Summer,3
Baolan,Invictus Gaming,Tencent LoL Pro League,2020,Summer,3
Bay,Nongshim RedForce,LoL Champions Korea,2021,Spring,5
Bdd,Gen.G,LoL Champions Korea,2020,Spring,3
Bdd,Gen.G,LoL Champions Korea,2020,Summer,8
Bdd,Gen.G,LoL Champions Korea,2021,Spring,6
Bdd,Gen.G,LoL Champions Korea,2021,Summer,4
Bdd,Kingzone DragonX,LoL Champions Korea,2018,Spring,4
Bdd,Kingzone DragonX,LoL Champions Korea,2018,Summer,4
Bdd,KT Rolster,LoL Champions Korea,2023,Spring,17
Bdd,KT Rolster,LoL Champions Korea,2023,Summer,13
Bdd,KT Rolster,LoL Champions Korea,2024,Spring,5
Bdd,KT Rolster,LoL Champions Korea,2024,Summer,4
Bdd,Longzhu Gaming,LoL Champions Korea,2017,Summer,4
Beast (Kim Joo-hyun),Snake Esports,Tencent LoL Pro League,2015,Spring,12
Beast (Kim Joo-hyun),Snake Esports,Tencent LoL Pro League,2015,Summer,4
Becca (Son Min-woo),DRX,LoL Champions Korea,2021,Spring,4
Beichuan,ThunderTalk Gaming,Tencent LoL Pro League,2023,Spring,4
Beichuan,ThunderTalk Gaming,Tencent LoL Pro League,2024,Summer,8
beishang,Team WE,Tencent LoL Pro League,2019,Spring,4
beishang,Team WE,Tencent LoL Pro League,2020,Spring,8
beishang,Team WE,Tencent LoL Pro League,2020,Summer,4
beishang,Team WE,Tencent LoL Pro League,2021,Spring,3
beishang,Team WE,Tencent LoL Pro League,2021,Summer,22
Ben,Afreeca Freecs,LoL Champions Korea,2020,Summer,6
Ben,Team WE,Tencent LoL Pro League,2017,Spring,7
Ben,Team WE,Tencent LoL Pro League,2017,Summer,13
Ben,Top Esports,Tencent LoL Pro League,2019,Summer,5
Ben,Topsports Gaming,Tencent LoL Pro League,2019,Spring,11
Ben4,I May,Tencent LoL Pro League,2017,Spring,9
BeryL,DAMWON Gaming,LoL Champions Korea,2019,Spring,5
BeryL,DAMWON Gaming,LoL Champions Korea,2019,Summer,3
BeryL,DAMWON Gaming,LoL Champions Korea,2020,Spring,8
BeryL,DAMWON Gaming,LoL Champions Korea,2020,Summer,3
BeryL,DRX,LoL Champions Korea,2022,Spring,5
BeryL,DRX,LoL Champions Korea,2022,Summer,4
BeryL,DRX,LoL Champions Korea,2023,Summer,3
BeryL,DWG KIA,LoL Champions Korea,2021,Spring,6
BeryL,DWG KIA,LoL Champions Korea,2021,Summer,7
BeryL,KT Rolster,LoL Champions Korea,2024,Spring,5
BeryL,KT Rolster,LoL Champions Korea,2024,Summer,4
Betty,Royal Never Give Up,Tencent LoL Pro League,2020,Spring,4
Beyond (Kim Kyu-seok),MVP,LoL Champions Korea,2017,Spring,5
Bin (Chen Ze-Bin),Bilibili Gaming,Tencent LoL Pro League,2022,Summer,4
Bin (Chen Ze-Bin),Bilibili Gaming,Tencent LoL Pro League,2023,Spring,26
Bin (Chen Ze-Bin),Bilibili Gaming,Tencent LoL Pro League,2023,Summer,11
Bin (Chen Ze-Bin),Bilibili Gaming,Tencent LoL Pro League,2024,Spring,13
Bin (Chen Ze-Bin),Bilibili Gaming,Tencent LoL Pro League,2024,Summer,10
Bin (Chen Ze-Bin),Royal Never Give Up,Tencent LoL Pro League,2022,Spring,14
Bin (Chen Ze-Bin),Suning,Tencent LoL Pro League,2020,Summer,10
Bin (Chen Ze-Bin),Suning,Tencent LoL Pro League,2021,Spring,10
Bin (Chen Ze-Bin),Suning,Tencent LoL Pro League,2021,Summer,5
Biubiu,Bilibili Gaming,Tencent LoL Pro League,2021,Summer,3
Biubiu,Team WE,Tencent LoL Pro League,2023,Spring,4
Biubiu,Victory Five,Tencent LoL Pro League,2020,Summer,8
Blank (Kang Sun-gu),SK Telecom T1,LoL Champions Korea,2016,Spring,11
Blank (Kang Sun-gu),SK Telecom T1,LoL Champions Korea,2016,Summer,5
Blank (Kang Sun-gu),SK Telecom T1,LoL Champions Korea,2017,Summer,6
Blank (Kang Sun-gu),SK Telecom T1,LoL Champions Korea,2018,Spring,7
bonO (Kim Gi-beom),KT Rolster,LoL Champions Korea,2020,Spring,3
Brain,Suning,Tencent LoL Pro League,2017,Summer,1
Breathe,Bilibili Gaming,Tencent LoL Pro League,2022,Spring,8
Breathe,Royal Never Give Up,Tencent LoL Pro League,2022,Summer,4
Breathe,Royal Never Give Up,Tencent LoL Pro League,2023,Spring,8
Breathe,Royal Never Give Up,Tencent LoL Pro League,2023,Summer,4
Breathe,Team WE,Tencent LoL Pro League,2021,Spring,3
Breathe,Team WE,Tencent LoL Pro League,2021,Summer,22
Breathe,Weibo Gaming,Tencent LoL Pro League,2024,Summer,20
Bull,Kwangdong Freecs,LoL Champions Korea,2024,Spring,3
BuLLDoG (Lee Tae-young),Kwangdong Freecs,LoL Champions Korea,2024,Spring,3
Burdol,DWG KIA,LoL Champions Korea,2022,Spring,5
Burdol,DWG KIA,LoL Champions Korea,2022,Summer,9
Burdol,LGD Gaming,Tencent LoL Pro League,2024,Summer,9
Burdol,Liiv SANDBOX,LoL Champions Korea,2023,Spring,4
Canna,Dplus Kia,LoL Champions Korea,2023,Spring,4
Canna,Dplus Kia,LoL Champions Korea,2023,Summer,4
Canna,T1,LoL Champions Korea,2020,Spring,7
Canna,T1,LoL Champions Korea,2020,Summer,3
Canna,T1,LoL Champions Korea,2021,Spring,7
Canna,T1,LoL Champions Korea,2021,Summer,11
Canyon,DAMWON Gaming,LoL Champions Korea,2019,Spring,6
Canyon,DAMWON Gaming,LoL Champions Korea,2019,Summer,3
Canyon,DAMWON Gaming,LoL Champions Korea,2020,Spring,8
Canyon,DAMWON Gaming,LoL Champions Korea,2020,Summer,3
Canyon,Dplus Kia,LoL Champions Korea,2023,Spring,4
Canyon,Dplus Kia,LoL Champions Korea,2023,Summer,4
Canyon,DWG KIA,LoL Champions Korea,2021,Spring,6
Canyon,DWG KIA,LoL Champions Korea,2021,Summer,7
Canyon,DWG KIA,LoL Champions Korea,2022,Spring,8
Canyon,DWG KIA,LoL Champions Korea,2022,Summer,10
Canyon,Gen.G,LoL Champions Korea,2024,Spring,14
Canyon,Gen.G,LoL Champions Korea,2024,Summer,12
Care,FunPlus Phoenix,Tencent LoL Pro League,2022,Spring,4
Care,FunPlus Phoenix,Tencent LoL Pro League,2022,Summer,9
Care,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,4
Care,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,9
Carry (Wang Zu-Jing),Vici Gaming,Tencent LoL Pro League,2015,Spring,4
Cat (Wu Yao),Topsports Gaming,Tencent LoL Pro League,2018,Summer,8
caveMan,Vici Gaming,Tencent LoL Pro League,2016,Spring,7
caveMan,Vici Gaming,Tencent LoL Pro League,2016,Summer,9
Celestial,Team WE,Tencent LoL Pro League,2018,Spring,2
Changhong,SinoDragon Gaming,Tencent LoL Pro League,2019,Spring,6
Chei,Jin Air Green Wings,LoL Champions Korea,2016,Spring,6
Chieftain,Bilibili Gaming,Tencent LoL Pro League,2018,Spring,7
Chovy,DragonX,LoL Champions Korea,2020,Spring,9
Chovy,DRX,LoL Champions Korea,2020,Summer,8
Chovy,Gen.G,LoL Champions Korea,2022,Spring,9
Chovy,Gen.G,LoL Champions Korea,2022,Summer,7
Chovy,Gen.G,LoL Champions Korea,2023,Spring,16
Chovy,Gen.G,LoL Champions Korea,2023,Summer,11
Chovy,Gen.G,LoL Champions Korea,2024,Spring,14
Chovy,Gen.G,LoL Champions Korea,2024,Summer,12
Chovy,Griffin (Korean Team),LoL Champions Korea,2018,Summer,10
Chovy,Griffin (Korean Team),LoL Champions Korea,2019,Spring,3
Chovy,Griffin (Korean Team),LoL Champions Korea,2019,Summer,4
Chovy,Hanwha Life Esports,LoL Champions Korea,2021,Spring,8
City,Game Talents,Tencent LoL Pro League,2016,Summer,3
Clear (Song Hyeon-min),BNK FEARX,LoL Champions Korea,2024,Summer,4
Clearlove,EDward Gaming,Tencent LoL Pro League,2015,Spring,13
ClearLove,EDward Gaming,Tencent LoL Pro League,2015,Summer,7
Clearlove,EDward Gaming,Tencent LoL Pro League,2016,Spring,7
Clearlove,EDward Gaming,Tencent LoL Pro League,2016,Summer,8
Clearlove,EDward Gaming,Tencent LoL Pro League,2017,Spring,4
Clearlove,EDward Gaming,Tencent LoL Pro League,2018,Spring,3
Clearlove,EDward Gaming,Tencent LoL Pro League,2018,Summer,2
Clearlove,EDward Gaming,Tencent LoL Pro League,2019,Spring,1
Clearlove7,EDward Gaming,Tencent LoL Pro League,2017,Summer,10
clid,FunPlus Phoenix,Tencent LoL Pro League,2022,Spring,4
Clid,FunPlus Phoenix,Tencent LoL Pro League,2022,Summer,9
Clid,Gen.G,LoL Champions Korea,2020,Spring,3
Clid,Gen.G,LoL Champions Korea,2020,Summer,8
Clid,Gen.G,LoL Champions Korea,2021,Spring,6
Clid,Gen.G,LoL Champions Korea,2021,Summer,4
Clid,Hanwha Life Esports,LoL Champions Korea,2023,Spring,12
Clid,JD Gaming,Tencent LoL Pro League,2018,Spring,2
Clid,JD Gaming,Tencent LoL Pro League,2018,Summer,15
Clid,QG Reapers,Tencent LoL Pro League,2017,Spring,4
Clid,SK Telecom T1,LoL Champions Korea,2019,Spring,6
Clid,SK Telecom T1,LoL Champions Korea,2019,Summer,13
Cloud (Hu Zhen-Wei),Oh My God,Tencent LoL Pro League,2015,Spring,3
Clozer,BNK FEARX,LoL Champions Korea,2024,Summer,4
Clozer,Liiv SANDBOX,LoL Champions Korea,2022,Summer,8
Clozer,Liiv SANDBOX,LoL Champions Korea,2023,Spring,4
Clozer,T1,LoL Champions Korea,2020,Summer,1
Coco,Newbee,Tencent LoL Pro League,2017,Spring,6
Coco,Newbee,Tencent LoL Pro League,2017,Summer,5
COLD,Oh My God,Tencent LoL Pro League,2021,Summer,3
COLD,Oh My God,Tencent LoL Pro League,2022,Summer,5
Conan,Team WE,Tencent LoL Pro League,2015,Spring,5
Condi,Masters 3,Tencent LoL Pro League,2015,Summer,3
Condi,Team WE,Tencent LoL Pro League,2016,Spring,12
Condi,Team WE,Tencent LoL Pro League,2016,Summer,13
Condi,Team WE,Tencent LoL Pro League,2017,Spring,7
Condi,Team WE,Tencent LoL Pro League,2017,Summer,13
Cool,FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,3
Cool,Oh My God,Tencent LoL Pro League,2015,Spring,3
COOL,Oh My God,Tencent LoL Pro League,2015,Summer,7
CoreJJ,Gen.G,LoL Champions Korea,2018,Summer,2
CoreJJ,KSV eSports,LoL Champions Korea,2018,Spring,3
CoreJJ,Samsung Galaxy,LoL Champions Korea,2017,Spring,2
CoreJJ,Samsung Galaxy,LoL Champions Korea,2017,Summer,2
Corn (Lei Wen),Topsports Gaming,Tencent LoL Pro League,2018,Summer,8
Creme,Oh My God,Tencent LoL Pro League,2021,Summer,3
Creme,Oh My God,Tencent LoL Pro League,2022,Summer,5
Creme,Oh My God,Tencent LoL Pro League,2023,Spring,18
Creme,Oh My God,Tencent LoL Pro League,2023,Summer,5
Creme,Top Esports,Tencent LoL Pro League,2024,Spring,16
Creme,Top Esports,Tencent LoL Pro League,2024,Summer,16
Crisp,Bilibili Gaming,Tencent LoL Pro League,2022,Spring,8
Crisp,Bilibili Gaming,Tencent LoL Pro League,2022,Summer,4
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,3
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2019,Spring,9
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2019,Summer,8
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2020,Spring,10
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2020,Summer,4
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2021,Spring,20
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,10
Crisp,Newbee,Tencent LoL Pro League,2017,Summer,5
Crisp,Weibo Gaming,Tencent LoL Pro League,2023,Spring,3
Crisp,Weibo Gaming,Tencent LoL Pro League,2023,Summer,9
Crisp,Weibo Gaming,Tencent LoL Pro League,2024,Spring,13
Crisp,Weibo Gaming,Tencent LoL Pro League,2024,Summer,20
Croco,Anyone's Legend,Tencent LoL Pro League,2024,Summer,8
Croco,DRX,LoL Champions Korea,2023,Summer,3
Croco,Liiv SANDBOX,LoL Champions Korea,2021,Summer,3
Croco,Liiv SANDBOX,LoL Champions Korea,2022,Summer,8
Crown,KSV eSports,LoL Champions Korea,2018,Spring,3
Crown,Samsung Galaxy,LoL Champions Korea,2016,Summer,5
Crown,Samsung Galaxy,LoL Champions Korea,2017,Spring,3
Crown,Samsung Galaxy,LoL Champions Korea,2017,Summer,3
Cryin,eStar (Chinese Team),Tencent LoL Pro League,2020,Spring,4
Cryin,Invictus Gaming,Tencent LoL Pro League,2024,Spring,5
Cryin,Royal Never Give Up,Tencent LoL Pro League,2021,Spring,17
Cryin,Royal Never Give Up,Tencent LoL Pro League,2021,Summer,4
Cube (Dai Yi),Oh My God,Tencent LoL Pro League,2024,Spring,4
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2021,Spring,9
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2021,Summer,5
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2022,Spring,4
Cube (Dai Yi),Team WE,Tencent LoL Pro League,2023,Summer,4
CuVee,Gen.G,LoL Champions Korea,2018,Summer,2
CuVee,KSV eSports,LoL Champions Korea,2018,Spring,3
CuVee,Samsung Galaxy,LoL Champions Korea,2016,Summer,4
CuVee,Samsung Galaxy,LoL Champions Korea,2017,Spring,3
CuVee,Samsung Galaxy,LoL Champions Korea,2017,Summer,3
Cuzz,Kingzone DragonX,LoL Champions Korea,2019,Spring,6
Cuzz,KT Rolster,LoL Champions Korea,2022,Summer,5
Cuzz,KT Rolster,LoL Champions Korea,2023,Spring,17
Cuzz,KT Rolster,LoL Champions Korea,2023,Summer,13
Cuzz,Kwangdong Freecs,LoL Champions Korea,2024,Spring,3
Cuzz,Longzhu Gaming,LoL Champions Korea,2017,Summer,4
Cuzz,T1,LoL Champions Korea,2020,Spring,7
Cuzz,T1,LoL Champions Korea,2020,Summer,3
Cuzz,T1,LoL Champions Korea,2021,Spring,7
Dade,Masters 3,Tencent LoL Pro League,2015,Summer,3
DanDy,Vici Gaming,Tencent LoL Pro League,2015,Spring,4
DanDy,Vici Gaming,Tencent LoL Pro League,2015,Summer,13
DanDy,Vici Gaming,Tencent LoL Pro League,2016,Spring,7
DanDy,Vici Gaming,Tencent LoL Pro League,2016,Summer,9
Deceit,QG Reapers,Tencent LoL Pro League,2017,Spring,4
Deft,Dplus Kia,LoL Champions Korea,2023,Spring,4
Deft,Dplus Kia,LoL Champions Korea,2023,Summer,4
Deft,DragonX,LoL Champions Korea,2020,Spring,9
Deft,DRX,LoL Champions Korea,2020,Summer,8
Deft,DRX,LoL Champions Korea,2022,Spring,5
Deft,DRX,LoL Champions Korea,2022,Summer,4
Deft,EDward Gaming,Tencent LoL Pro League,2015,Spring,13
Deft,EDward Gaming,Tencent LoL Pro League,2015,Summer,7
Deft,EDward Gaming,Tencent LoL Pro League,2016,Spring,7
Deft,EDward Gaming,Tencent LoL Pro League,2016,Summer,8
Deft,Hanwha Life Esports,LoL Champions Korea,2021,Spring,8
Deft,Kingzone DragonX,LoL Champions Korea,2019,Spring,6
Deft,KT Rolster,LoL Champions Korea,2017,Spring,9
Deft,KT Rolster,LoL Champions Korea,2017,Summer,5
Deft,KT Rolster,LoL Champions Korea,2018,Spring,8
Deft,KT Rolster,LoL Champions Korea,2018,Summer,5
Deft,KT Rolster,LoL Champions Korea,2024,Spring,5
Deft,KT Rolster,LoL Champions Korea,2024,Summer,4
Delight,Fredit BRION,LoL Champions Korea,2022,Spring,3
Delight,Gen.G,LoL Champions Korea,2023,Spring,16
Delight,Gen.G,LoL Champions Korea,2023,Summer,11
Delight,Hanwha Life Esports,LoL Champions Korea,2024,Spring,14
Delight,Hanwha Life Esports,LoL Champions Korea,2024,Summer,16
deokdam,DWG KIA,LoL Champions Korea,2022,Spring,8
deokdam,DWG KIA,LoL Champions Korea,2022,Summer,10
deokdam,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,4
deokdam,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,9
deokdam,Nongshim RedForce,LoL Champions Korea,2021,Spring,5
deokdam,Nongshim RedForce,LoL Champions Korea,2021,Summer,7
Doggo,Bilibili Gaming,Tencent LoL Pro League,2022,Spring,8
Doggo,Bilibili Gaming,Tencent LoL Pro League,2022,Summer,4
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2019,Spring,9
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2019,Summer,8
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2020,Spring,10
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2020,Summer,4
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2021,Spring,20
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,10
Doinb,LNG Esports,Tencent LoL Pro League,2022,Spring,3
Doinb,LNG Esports,Tencent LoL Pro League,2022,Summer,20
Doinb,QG Reapers,Tencent LoL Pro League,2017,Spring,4
Doinb,Qiao Gu Reapers,Tencent LoL Pro League,2015,Summer,10
Doinb,Rogue Warriors,Tencent LoL Pro League,2018,Spring,13
Doinb,Rogue Warriors,Tencent LoL Pro League,2018,Summer,7
Doran (Choi Hyeon-joon),DragonX,LoL Champions Korea,2020,Spring,9
Doran (Choi Hyeon-joon),DRX,LoL Champions Korea,2020,Summer,8
Doran (Choi Hyeon-joon),Gen.G,LoL Champions Korea,2022,Spring,9
Doran (Choi Hyeon-joon),Gen.G,LoL Champions Korea,2022,Summer,7
Doran (Choi Hyeon-joon),Gen.G,LoL Champions Korea,2023,Spring,16
Doran (Choi Hyeon-joon),Gen.G,LoL Champions Korea,2023,Summer,11
Doran (Choi Hyeon-joon),Griffin (Korean Team),LoL Champions Korea,2019,Summer,4
Doran (Choi Hyeon-joon),Hanwha Life Esports,LoL Champions Korea,2024,Spring,14
Doran (Choi Hyeon-joon),Hanwha Life Esports,LoL Champions Korea,2024,Summer,16
Dove,Liiv SANDBOX,LoL Champions Korea,2022,Summer,8
Dove,SANDBOX Gaming,LoL Champions Korea,2019,Spring,3
Dove,SANDBOX Gaming,LoL Champions Korea,2019,Summer,3
Dread (Lee Jin-hyeok),Afreeca Freecs,LoL Champions Korea,2019,Summer,3
Dread (Lee Jin-hyeok),Afreeca Freecs,LoL Champions Korea,2020,Summer,3
Dread (Lee Jin-hyeok),Afreeca Freecs,LoL Champions Korea,2021,Summer,4
Duan,LNG Esports,Tencent LoL Pro League,2019,Summer,7
DuDu (Lee Dong-ju),Kwangdong Freecs,LoL Champions Korea,2024,Spring,3
Duke (Lee Ho-seong),Invictus Gaming,Tencent LoL Pro League,2017,Spring,3
Duke (Lee Ho-seong),Invictus Gaming,Tencent LoL Pro League,2017,Summer,6
Duke (Lee Ho-seong),Invictus Gaming,Tencent LoL Pro League,2018,Spring,9
Duke (Lee Ho-seong),Invictus Gaming,Tencent LoL Pro League,2018,Summer,3
Duke (Lee Ho-seong),Invictus Gaming,Tencent LoL Pro League,2019,Summer,1
Duke (Lee Ho-seong),SK Telecom T1,LoL Champions Korea,2016,Spring,11
Duke (Lee Ho-seong),SK Telecom T1,LoL Champions Korea,2016,Summer,5
Duro,BNK FEARX,LoL Champions Korea,2024,Summer,4
Easyhoon,Vici Gaming,Tencent LoL Pro League,2016,Spring,7
Easyhoon,Vici Gaming,Tencent LoL Pro League,2016,Summer,9
Effort,Liiv SANDBOX,LoL Champions Korea,2021,Summer,3
Effort,SK Telecom T1,LoL Champions Korea,2018,Spring,2
Effort,SK Telecom T1,LoL Champions Korea,2019,Summer,13
Effort,T1,LoL Champions Korea,2020,Spring,7
Effort,T1,LoL Champions Korea,2020,Summer,3
Eimy,LGD Gaming,Tencent LoL Pro League,2016,Spring,3
Elk,Bilibili Gaming,Tencent LoL Pro League,2023,Spring,26
Elk,Bilibili Gaming,Tencent LoL Pro League,2023,Summer,11
Elk,Bilibili Gaming,Tencent LoL Pro League,2024,Spring,13
Elk,Bilibili Gaming,Tencent LoL Pro League,2024,Summer,10
Elk,Team WE,Tencent LoL Pro League,2021,Summer,22
Ella,Snake Esports,Tencent LoL Pro League,2015,Spring,12
Ella,Snake Esports,Tencent LoL Pro League,2015,Summer,4
Ella,Snake Esports,Tencent LoL Pro League,2016,Spring,5
Ellim,Kwangdong Freecs,LoL Champions Korea,2022,Spring,8
Endless (Xu Hao),Vici Gaming,Tencent LoL Pro League,2016,Spring,7
Endless (Xu Hao),Vici Gaming,Tencent LoL Pro League,2016,Summer,6
Envyy,Liiv SANDBOX,LoL Champions Korea,2023,Spring,4
Faker,SK Telecom T1,LoL Champions Korea,2016,Spring,11
Faker,SK Telecom T1,LoL Champions Korea,2016,Summer,5
Faker,SK Telecom T1,LoL Champions Korea,2017,Spring,3
Faker,SK Telecom T1,LoL Champions Korea,2017,Summer,14
Faker,SK Telecom T1,LoL Champions Korea,2018,Spring,7
Faker,SK Telecom T1,LoL Champions Korea,2019,Spring,6
Faker,SK Telecom T1,LoL Champions Korea,2019,Summer,13
Faker,T1,LoL Champions Korea,2020,Spring,7
Faker,T1,LoL Champions Korea,2020,Summer,2
Faker,T1,LoL Champions Korea,2021,Spring,7
