PlayerLink,Team,League,Year,Split,Games
Canyon,DAMWON Gaming,LoL Champions Korea,2020,Spring,43
Canyon,DAMWON Gaming,LoL Champions Korea,2020,Summer,39
Canyon,Dplus Kia,LoL Champions Korea,2023,Spring,40
Canyon,Dplus Kia,LoL Champions Korea,2023,Summer,40
Canyon,DWG KIA,LoL Champions Korea,2021,Spring,43
Canyon,DWG KIA,LoL Champions Korea,2021,Summer,43
Canyon,DWG KIA,LoL Champions Korea,2022,Spring,42
Canyon,DWG KIA,LoL Champions Korea,2022,Summer,41
Canyon,Gen.G,LoL Champions Korea,2024,Spring,39
Canyon,Gen.G,LoL Champions Korea,2024,Summer,38
Captain (Luo Fei-Yang),ThunderTalk Gaming,Tencent LoL Pro League,2021,Spring,5
Captain (Luo Fei-Yang),ThunderTalk Gaming,Tencent LoL Pro League,2021,Summer,2
Captain (Luo Fei-Yang),ThunderTalk Gaming,Tencent LoL Pro League,2022,Spring,14
Captain (Sun Yu-Ze),Saint Gaming,Tencent LoL Pro League,2016,Summer,7
Captain57,Energy Pacemaker,Tencent LoL Pro League,2015,Spring,6
Care,FunPlus Phoenix,Tencent LoL Pro League,2022,Spring,13
Care,FunPlus Phoenix,Tencent LoL Pro League,2022,Summer,40
Care,FunPlus Phoenix,Tencent LoL Pro League,2023,Spring,39
Care,FunPlus Phoenix,Tencent LoL Pro League,2023,Summer,37
Care,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,40
Care,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,19
Care,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer Placements,14
Carry (Wang Zu-Jing),Vici Gaming,Tencent LoL Pro League,2015,Spring,44
Carry (Wang Zu-Jing),Vici Gaming,Tencent LoL Pro League,2015,Summer,6
Casting,KT Rolster,LoL Champions Korea,2024,Summer,3
Casual,Oh My God,Tencent LoL Pro League,2018,Spring,2
Cat (Wu Yao),DAN Gaming,Tencent LoL Pro League,2017,Summer,31
Cat (Wu Yao),Topsports Gaming,Tencent LoL Pro League,2018,Spring,25
Cat (Wu Yao),Topsports Gaming,Tencent LoL Pro League,2018,Summer,47
Cat (Wu Yao),Topsports Gaming,Tencent LoL Pro League,2019,Spring,3
caveMan,Vici Gaming,Tencent LoL Pro League,2016,Spring,40
caveMan,Vici Gaming,Tencent LoL Pro League,2016,Summer,37
Caveman,Vici Gaming,Tencent LoL Pro League,2017,Spring,6
Caveman,Vici Gaming,Tencent LoL Pro League,2018,Spring,43
Caveman,Vici Gaming,Tencent LoL Pro League,2018,Summer,33
Celestial,Team WE,Tencent LoL Pro League,2018,Spring,30
Cepted,Ever8 Winners,LoL Champions Korea,2017,Summer,41
Chance (Pei Piao),LGD Gaming,Tencent LoL Pro League,2020,Spring,15
Chance (Pei Piao),LGD Gaming,Tencent LoL Pro League,2021,Spring,25
Changhong,Dominus Esports,Tencent LoL Pro League,2019,Summer,19
Changhong,SinoDragon Gaming,Tencent LoL Pro League,2019,Spring,35
Chaser,Longzhu Gaming,LoL Champions Korea,2016,Spring,32
Chaser,Longzhu Gaming,LoL Champions Korea,2016,Summer,23
Chei,Jin Air Green Wings,LoL Champions Korea,2016,Spring,42
Chei,Jin Air Green Wings,LoL Champions Korea,2016,Summer,37
Chelizi,Dominus Esports,Tencent LoL Pro League,2020,Summer,30
Chelizi,LGD Gaming,Tencent LoL Pro League,2022,Summer,7
Chelizi,ThunderTalk Gaming,Tencent LoL Pro League,2021,Spring,38
Chelizi,Vici Gaming,Tencent LoL Pro League,2019,Spring,27
Chelizi,Vici Gaming,Tencent LoL Pro League,2019,Summer,21
Chelly (Li Yu-Zhou),Oh My God,Tencent LoL Pro League,2018,Spring,41
Chelly (Li Yu-Zhou),Oh My God,Tencent LoL Pro League,2018,Summer,29
Chelly (Li Yu-Zhou),Oh My God,Tencent LoL Pro League,2019,Spring,36
Chelly (Li Yu-Zhou),Oh My God,Tencent LoL Pro League,2019,Summer,7
Chen,QG Reapers,Tencent LoL Pro League,2017,Spring,1
chen9,Team WE,Tencent LoL Pro League,2019,Spring,2
chenlun17,LNG Esports,Tencent LoL Pro League,2020,Spring,8
chenlun17,LNG Esports,Tencent LoL Pro League,2020,Summer,15
CheonGo,Jin Air Green Wings,LoL Champions Korea,2019,Spring,9
CheonGo,Jin Air Green Wings,LoL Champions Korea,2019,Summer,10
Cheoni,Hanwha Life Esports,LoL Champions Korea,2022,Spring,4
Cheoni,Hanwha Life Esports,LoL Champions Korea,2022,Summer,14
Chieftain,Bilibili Gaming,Tencent LoL Pro League,2018,Spring,12
Chieftain,Bilibili Gaming,Tencent LoL Pro League,2018,Summer,35
Chieftain,Fredit BRION,LoL Champions Korea,2021,Spring,3
Chieftain,Fredit BRION,LoL Champions Korea,2021,Summer,2
Chieftain,ThunderTalk Gaming,Tencent LoL Pro League,2022,Spring,24
Chieftain,Vici Gaming,Tencent LoL Pro League,2020,Spring,12
chimin,Hyper Youth Gaming,Tencent LoL Pro League,2016,Spring,18
chimin,Saint Gaming,Tencent LoL Pro League,2016,Summer,14
Chovy,DragonX,LoL Champions Korea,2020,Spring,46
Chovy,DRX,LoL Champions Korea,2020,Summer,45
Chovy,Gen.G,LoL Champions Korea,2022,Spring,34
Chovy,Gen.G,LoL Champions Korea,2022,Summer,40
Chovy,Gen.G,LoL Champions Korea,2023,Spring,43
Chovy,Gen.G,LoL Champions Korea,2023,Summer,39
Chovy,Gen.G,LoL Champions Korea,2024,Spring,39
Chovy,Gen.G,LoL Champions Korea,2024,Summer,38
Chovy,Griffin (Korean Team),LoL Champions Korea,2018,Summer,33
Chovy,Griffin (Korean Team),LoL Champions Korea,2019,Spring,39
Chovy,Griffin (Korean Team),LoL Champions Korea,2019,Summer,42
Chovy,Hanwha Life Esports,LoL Champions Korea,2021,Spring,44
Chovy,Hanwha Life Esports,LoL Champions Korea,2021,Summer,43
City,Game Talents,Tencent LoL Pro League,2016,Summer,3
City,Masters 3,Tencent LoL Pro League,2016,Spring,1
CJJ,eStar (Chinese Team),Tencent LoL Pro League,2020,Summer,5
Clear (Song Hyeon-min),BNK FEARX,LoL Champions Korea,2024,Summer,41
Clear (Song Hyeon-min),DRX,LoL Champions Korea,2022,Spring,1
Clear (Song Hyeon-min),FearX,LoL Champions Korea,2024,Spring,43
Clear (Song Hyeon-min),Liiv SANDBOX,LoL Champions Korea,2023,Summer,17
ClearLove,EDward Gaming,Tencent LoL Pro League,2015,Spring,42
Clearlove,EDward Gaming,Tencent LoL Pro League,2015,Summer,44
Clearlove,EDward Gaming,Tencent LoL Pro League,2016,Spring,32
Clearlove,EDward Gaming,Tencent LoL Pro League,2016,Summer,37
Clearlove,EDward Gaming,Tencent LoL Pro League,2017,Spring,4
Clearlove,EDward Gaming,Tencent LoL Pro League,2018,Spring,3
Clearlove,EDward Gaming,Tencent LoL Pro League,2018,Summer,24
Clearlove,EDward Gaming,Tencent LoL Pro League,2019,Spring,23
Clearlove,EDward Gaming,Tencent LoL Pro League,2021,Summer,1
Clearlove7,EDward Gaming,Tencent LoL Pro League,2017,Summer,33
Clever,Hanwha Life Esports,LoL Champions Korea,2018,Summer,1
Clever9,Team WE,Tencent LoL Pro League,2019,Summer,1
clid,FunPlus Phoenix,Tencent LoL Pro League,2022,Spring,30
Clid,FunPlus Phoenix,Tencent LoL Pro League,2022,Summer,40
Clid,Gen.G,LoL Champions Korea,2020,Spring,44
Clid,Gen.G,LoL Champions Korea,2020,Summer,43
Clid,Gen.G,LoL Champions Korea,2021,Spring,39
Clid,Gen.G,LoL Champions Korea,2021,Summer,43
Clid,Hanwha Life Esports,LoL Champions Korea,2023,Spring,45
Clid,Hanwha Life Esports,LoL Champions Korea,2023,Summer,15
Clid,JD Gaming,Tencent LoL Pro League,2017,Summer,8
Clid,JD Gaming,Tencent LoL Pro League,2018,Spring,43
Clid,JD Gaming,Tencent LoL Pro League,2018,Summer,50
Clid,QG Reapers,Tencent LoL Pro League,2017,Spring,37
Clid,SK Telecom T1,LoL Champions Korea,2019,Spring,44
Clid,SK Telecom T1,LoL Champions Korea,2019,Summer,39
Cloud (Hu Zhen-Wei),JD Gaming,Tencent LoL Pro League,2017,Summer,2
Cloud (Hu Zhen-Wei),Oh My God,Tencent LoL Pro League,2015,Spring,19
Cloud (Hu Zhen-Wei),QG Reapers,Tencent LoL Pro League,2017,Spring,12
Clozer,BNK FEARX,LoL Champions Korea,2024,Summer,41
Clozer,FearX,LoL Champions Korea,2024,Spring,43
Clozer,Liiv SANDBOX,LoL Champions Korea,2022,Spring,37
Clozer,Liiv SANDBOX,LoL Champions Korea,2022,Summer,41
Clozer,Liiv SANDBOX,LoL Champions Korea,2023,Spring,47
Clozer,Liiv SANDBOX,LoL Champions Korea,2023,Summer,40
Clozer,T1,LoL Champions Korea,2020,Summer,14
Clozer,T1,LoL Champions Korea,2021,Spring,21
clx,Victory Five,Tencent LoL Pro League,2020,Spring,28
Coco,Longzhu Gaming,LoL Champions Korea,2016,Spring,33
Coco,Longzhu Gaming,LoL Champions Korea,2016,Summer,24
Coco,Newbee,Tencent LoL Pro League,2017,Spring,20
Coco,Newbee,Tencent LoL Pro League,2017,Summer,22
Coco,Vici Gaming,Tencent LoL Pro League,2018,Summer,13
Cola (Jiang Nan),Star Horn Royal Club,Tencent LoL Pro League,2015,Spring,37
Cola (Jiang Nan),Team King,Tencent LoL Pro League,2015,Summer,8
cold,Oh My God,Tencent LoL Pro League,2020,Spring,38
cold,Oh My God,Tencent LoL Pro League,2020,Summer,27
COLD,Oh My God,Tencent LoL Pro League,2021,Spring,39
COLD,Oh My God,Tencent LoL Pro League,2021,Summer,37
COLD,Oh My God,Tencent LoL Pro League,2022,Spring,41
COLD,Oh My God,Tencent LoL Pro League,2022,Summer,36
Comeback (Ha Seung-chan),Ever8 Winners,LoL Champions Korea,2017,Summer,14
Conan,Team WE,Tencent LoL Pro League,2015,Spring,6
Conan,Team WE,Tencent LoL Pro League,2015,Summer,44
Condi,LGD Gaming,Tencent LoL Pro League,2019,Spring,38
Condi,LGD Gaming,Tencent LoL Pro League,2019,Summer,10
Condi,Masters 3,Tencent LoL Pro League,2015,Spring,20
Condi,Masters 3,Tencent LoL Pro League,2015,Summer,44
Condi,Team WE,Tencent LoL Pro League,2016,Spring,39
Condi,Team WE,Tencent LoL Pro League,2016,Summer,42
Condi,Team WE,Tencent LoL Pro League,2017,Spring,37
Condi,Team WE,Tencent LoL Pro League,2017,Summer,40
Condi,Team WE,Tencent LoL Pro League,2018,Spring,10
Condi,Team WE,Tencent LoL Pro League,2018,Summer,32
Cool,FunPlus Phoenix,Tencent LoL Pro League,2018,Spring,14
Cool,FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,46
Cool,LGD Gaming,Tencent LoL Pro League,2017,Summer,39
Cool,Newbee,Tencent LoL Pro League,2017,Spring,22
Cool,Oh My God,Tencent LoL Pro League,2015,Spring,42
Cool,Oh My God,Tencent LoL Pro League,2015,Summer,44
Cool,Oh My God,Tencent LoL Pro League,2016,Spring,24
Cool,Oh My God,Tencent LoL Pro League,2016,Summer,5
CoreJJ,Gen.G,LoL Champions Korea,2018,Summer,44
CoreJJ,KSV eSports,LoL Champions Korea,2018,Spring,44
CoreJJ,Samsung Galaxy,LoL Champions Korea,2016,Spring,28
CoreJJ,Samsung Galaxy,LoL Champions Korea,2016,Summer,3
CoreJJ,Samsung Galaxy,LoL Champions Korea,2017,Spring,35
CoreJJ,Samsung Galaxy,LoL Champions Korea,2017,Summer,44
Corn (Lei Wen),Newbee,Tencent LoL Pro League,2017,Summer,18
corn (Lei Wen),Star Horn Royal Club,Tencent LoL Pro League,2015,Spring,44
corn (Lei Wen),Team King,Tencent LoL Pro League,2015,Summer,44
Corn (Lei Wen),Topsports Gaming,Tencent LoL Pro League,2018,Spring,12
Corn (Lei Wen),Topsports Gaming,Tencent LoL Pro League,2018,Summer,28
Corn (Lei Wen),Vici Gaming,Tencent LoL Pro League,2019,Summer,3
Corn (Lei Wen),Victory Five,Tencent LoL Pro League,2019,Spring,36
Cover,APK Prince,LoL Champions Korea,2020,Spring,25
Cpt Jack,Longzhu Gaming,LoL Champions Korea,2016,Spring,28
Crash,Longzhu Gaming,LoL Champions Korea,2016,Spring,11
Crash,Longzhu Gaming,LoL Champions Korea,2016,Summer,18
Crash,Longzhu Gaming,LoL Champions Korea,2017,Spring,45
Crash,Vici Gaming,Tencent LoL Pro League,2018,Spring,15
Crazy (Kim Jae-hee),bbq Olivers,LoL Champions Korea,2017,Spring,41
Crazy (Kim Jae-hee),bbq Olivers,LoL Champions Korea,2017,Summer,45
Crazy (Kim Jae-hee),bbq Olivers,LoL Champions Korea,2018,Spring,44
Crazy (Kim Jae-hee),bbq Olivers,LoL Champions Korea,2018,Summer,43
Crazy (Kim Jae-hee),ESC Ever,LoL Champions Korea,2016,Summer,44
Crazy (Kim Jae-hee),Rogue Warriors,Tencent LoL Pro League,2020,Spring,26
Crazy (Kim Jae-hee),Rogue Warriors,Tencent LoL Pro League,2020,Summer,3
Creme,Oh My God,Tencent LoL Pro League,2021,Summer,37
Creme,Oh My God,Tencent LoL Pro League,2022,Spring,41
Creme,Oh My God,Tencent LoL Pro League,2022,Summer,40
Creme,Oh My God,Tencent LoL Pro League,2023,Spring,42
Creme,Oh My God,Tencent LoL Pro League,2023,Summer,40
Creme,Top Esports,Tencent LoL Pro League,2024,Spring,37
Creme,Top Esports,Tencent LoL Pro League,2024,Summer,17
Creme,Top Esports,Tencent LoL Pro League,2024,Summer Placements,13
Crisis,Energy Pacemaker.All,Tencent LoL Pro League,2016,Spring,27
Crisp,Bilibili Gaming,Tencent LoL Pro League,2022,Spring,44
Crisp,Bilibili Gaming,Tencent LoL Pro League,2022,Summer,42
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2018,Spring,45
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,46
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2019,Spring,38
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2019,Summer,33
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2020,Spring,40
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2020,Summer,41
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2021,Spring,35
Crisp,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,32
Crisp,Newbee,Tencent LoL Pro League,2017,Summer,26
Crisp,Weibo Gaming,Tencent LoL Pro League,2023,Spring,39
Crisp,Weibo Gaming,Tencent LoL Pro League,2023,Summer,39
Crisp,Weibo Gaming,Tencent LoL Pro League,2024,Spring,37
Crisp,Weibo Gaming,Tencent LoL Pro League,2024,Summer,18
Crisp,Weibo Gaming,Tencent LoL Pro League,2024,Summer Placements,17
Croco,Anyone's Legend,Tencent LoL Pro League,2024,Spring,41
Croco,Anyone's Legend,Tencent LoL Pro League,2024,Summer,19
Croco,Anyone's Legend,Tencent LoL Pro League,2024,Summer Placements,18
Croco,DRX,LoL Champions Korea,2023,Spring,29
Croco,DRX,LoL Champions Korea,2023,Summer,25
Croco,Liiv SANDBOX,LoL Champions Korea,2021,Spring,36
Croco,Liiv SANDBOX,LoL Champions Korea,2021,Summer,47
Croco,Liiv SANDBOX,LoL Champions Korea,2022,Spring,37
Croco,Liiv SANDBOX,LoL Champions Korea,2022,Summer,41
Crow (Kim Seon-gyu),ROX Tigers,LoL Champions Korea,2017,Summer,1
Crown,Gen.G,LoL Champions Korea,2018,Summer,3
Crown,KSV eSports,LoL Champions Korea,2018,Spring,44
Crown,Samsung Galaxy,LoL Champions Korea,2016,Spring,44
Crown,Samsung Galaxy,LoL Champions Korea,2016,Summer,40
Crown,Samsung Galaxy,LoL Champions Korea,2017,Spring,42
Crown,Samsung Galaxy,LoL Champions Korea,2017,Summer,44
Crush,e-mFire,LoL Champions Korea,2016,Spring,18
Crush,Kongdoo Monster,LoL Champions Korea,2016,Spring,25
Crush,SANDBOX Gaming,LoL Champions Korea,2019,Spring,1
Cry,ROX Tigers,LoL Champions Korea,2016,Summer,12
Cryin,EDward Gaming,Tencent LoL Pro League,2024,Summer,18
Cryin,EDward Gaming,Tencent LoL Pro League,2024,Summer Placements,13
Cryin,eStar (Chinese Team),Tencent LoL Pro League,2020,Spring,37
Cryin,Invictus Gaming,Tencent LoL Pro League,2023,Summer,36
Cryin,Invictus Gaming,Tencent LoL Pro League,2024,Spring,39
Cryin,Royal Never Give Up,Tencent LoL Pro League,2020,Summer,4
Cryin,Royal Never Give Up,Tencent LoL Pro League,2021,Spring,37
Cryin,Royal Never Give Up,Tencent LoL Pro League,2021,Summer,36
Cryin,Ultra Prime,Tencent LoL Pro League,2022,Spring,41
Cryin,Ultra Prime,Tencent LoL Pro League,2022,Summer,38
Cube (Dai Yi),Oh My God,Tencent LoL Pro League,2024,Spring,37
Cube (Dai Yi),Oh My God,Tencent LoL Pro League,2024,Summer Placements,5
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2021,Spring,36
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2021,Summer,41
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2022,Spring,38
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2022,Summer,42
Cube (Dai Yi),Rare Atom,Tencent LoL Pro League,2023,Spring,40
Cube (Dai Yi),Team WE,Tencent LoL Pro League,2023,Summer,37
Cube (Dai Yi),Vici Gaming,Tencent LoL Pro League,2019,Summer,17
Cube (Dai Yi),Vici Gaming,Tencent LoL Pro League,2020,Spring,43
Cube (Dai Yi),Vici Gaming,Tencent LoL Pro League,2020,Summer,41
Cult,LGD Gaming,Tencent LoL Pro League,2020,Spring,6
Cult,LGD Gaming,Tencent LoL Pro League,2021,Spring,33
Curse (Chen Chen),Oh My God,Tencent LoL Pro League,2019,Summer,34
Curse (Chen Chen),Oh My God,Tencent LoL Pro League,2020,Spring,38
Curse (Chen Chen),Oh My God,Tencent LoL Pro League,2020,Summer,40
CuVee,Gen.G,LoL Champions Korea,2018,Summer,43
CuVee,Gen.G,LoL Champions Korea,2019,Spring,24
CuVee,Gen.G,LoL Champions Korea,2019,Summer,42
CuVee,Hanwha Life Esports,LoL Champions Korea,2020,Spring,45
CuVee,Hanwha Life Esports,LoL Champions Korea,2020,Summer,11
CuVee,KSV eSports,LoL Champions Korea,2018,Spring,44
CuVee,Samsung Galaxy,LoL Champions Korea,2016,Spring,44
CuVee,Samsung Galaxy,LoL Champions Korea,2016,Summer,37
CuVee,Samsung Galaxy,LoL Champions Korea,2017,Spring,42
CuVee,Samsung Galaxy,LoL Champions Korea,2017,Summer,44
Cuzz,Kingzone DragonX,LoL Champions Korea,2018,Spring,5
Cuzz,Kingzone DragonX,LoL Champions Korea,2018,Summer,13
Cuzz,Kingzone DragonX,LoL Champions Korea,2019,Spring,39
Cuzz,Kingzone DragonX,LoL Champions Korea,2019,Summer,46
Cuzz,KT Rolster,LoL Champions Korea,2022,Spring,40
Cuzz,KT Rolster,LoL Champions Korea,2022,Summer,45
Cuzz,KT Rolster,LoL Champions Korea,2023,Spring,43
Cuzz,KT Rolster,LoL Champions Korea,2023,Summer,40
Cuzz,Kwangdong Freecs,LoL Champions Korea,2024,Spring,43
Cuzz,Kwangdong Freecs,LoL Champions Korea,2024,Summer,44
Cuzz,Longzhu Gaming,LoL Champions Korea,2017,Summer,44
Cuzz,T1,LoL Champions Korea,2020,Spring,35
Cuzz,T1,LoL Champions Korea,2020,Summer,35
Cuzz,T1,LoL Champions Korea,2021,Spring,13
Cuzz,T1,LoL Champions Korea,2021,Summer,23
dade,Masters 3,Tencent LoL Pro League,2015,Spring,44
dade,Masters 3,Tencent LoL Pro League,2015,Summer,44
dade,Newbee,Tencent LoL Pro League,2016,Summer,39
DanDy,Vici Gaming,Tencent LoL Pro League,2015,Spring,44
DanDy,Vici Gaming,Tencent LoL Pro League,2015,Summer,44
DanDy,Vici Gaming,Tencent LoL Pro League,2016,Spring,40
DanDy,Vici Gaming,Tencent LoL Pro League,2016,Summer,37
Danger,Gamtee,Tencent LoL Pro League,2015,Spring,20
Dark (Yang Ju-Bao),Oh My God,Tencent LoL Pro League,2016,Spring,5
Daylight,Victory Five,Tencent LoL Pro League,2020,Spring,2
DDoiV,OKSavingsBank BRION,LoL Champions Korea,2024,Spring,4
DDoiV,OKSavingsBank BRION,LoL Champions Korea,2024,Summer,6
Decade,LGD Gaming,Tencent LoL Pro League,2023,Summer,17
Decade,Ultra Prime,Tencent LoL Pro League,2024,Spring,39
Deceit,QG Reapers,Tencent LoL Pro League,2017,Spring,6
Deft,Dplus Kia,LoL Champions Korea,2023,Spring,40
Deft,Dplus Kia,LoL Champions Korea,2023,Summer,37
Deft,DragonX,LoL Champions Korea,2020,Spring,46
Deft,DRX,LoL Champions Korea,2020,Summer,45
Deft,DRX,LoL Champions Korea,2022,Spring,40
Deft,DRX,LoL Champions Korea,2022,Summer,45
Deft,EDward Gaming,Tencent LoL Pro League,2015,Spring,44
Deft,EDward Gaming,Tencent LoL Pro League,2015,Summer,42
Deft,EDward Gaming,Tencent LoL Pro League,2016,Spring,35
Deft,EDward Gaming,Tencent LoL Pro League,2016,Summer,37
Deft,Hanwha Life Esports,LoL Champions Korea,2021,Spring,44
Deft,Hanwha Life Esports,LoL Champions Korea,2021,Summer,43
Deft,Kingzone DragonX,LoL Champions Korea,2019,Spring,39
Deft,Kingzone DragonX,LoL Champions Korea,2019,Summer,46
Deft,KT Rolster,LoL Champions Korea,2017,Spring,44
Deft,KT Rolster,LoL Champions Korea,2017,Summer,47
Deft,KT Rolster,LoL Champions Korea,2018,Spring,43
Deft,KT Rolster,LoL Champions Korea,2018,Summer,43
Deft,KT Rolster,LoL Champions Korea,2024,Spring,44
Deft,KT Rolster,LoL Champions Korea,2024,Summer,44
Delight,Fredit BRION,LoL Champions Korea,2021,Spring,39
Delight,Fredit BRION,LoL Champions Korea,2021,Summer,48
Delight,Fredit BRION,LoL Champions Korea,2022,Spring,42
Delight,Fredit BRION,LoL Champions Korea,2022,Summer,42
Delight,Gen.G,LoL Champions Korea,2023,Spring,43
Delight,Gen.G,LoL Champions Korea,2023,Summer,39
Delight,Hanwha Life Esports,LoL Champions Korea,2024,Spring,41
Delight,Hanwha Life Esports,LoL Champions Korea,2024,Summer,41
Demon (Wu Yue-Wei),Team WE,Tencent LoL Pro League,2022,Summer,12
deokdam,DRX,LoL Champions Korea,2023,Spring,38
deokdam,DWG KIA,LoL Champions Korea,2022,Spring,42
deokdam,DWG KIA,LoL Champions Korea,2022,Summer,41
deokdam,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,40
deokdam,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,19
deokdam,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer Placements,14
deokdam,Nongshim RedForce,LoL Champions Korea,2021,Spring,42
deokdam,Nongshim RedForce,LoL Champions Korea,2021,Summer,46
deokdam,Team Dynamics,LoL Champions Korea,2020,Summer,44
Destroy (Yoon Jeong-min),DRX,LoL Champions Korea,2021,Summer,1
DeuL,Ever8 Winners,LoL Champions Korea,2017,Summer,41
dian,Suning,Tencent LoL Pro League,2017,Summer,12
DnDn,Nongshim RedForce,LoL Champions Korea,2022,Spring,2
DnDn,Nongshim RedForce,LoL Champions Korea,2023,Spring,42
DnDn,Nongshim RedForce,LoL Champions Korea,2023,Summer,43
DnDn,Nongshim RedForce,LoL Champions Korea,2024,Spring,44
DnDn,Nongshim RedForce,LoL Champions Korea,2024,Summer,11
Doggo,Bilibili Gaming,Tencent LoL Pro League,2022,Spring,35
Doggo,Bilibili Gaming,Tencent LoL Pro League,2022,Summer,31
Doggo,Ultra Prime,Tencent LoL Pro League,2023,Spring,37
Doggo,Ultra Prime,Tencent LoL Pro League,2023,Summer,38
Doggo,Ultra Prime,Tencent LoL Pro League,2024,Spring,39
Doggo,Ultra Prime,Tencent LoL Pro League,2024,Summer,16
Doggo,Ultra Prime,Tencent LoL Pro League,2024,Summer Placements,19
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2019,Spring,38
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2019,Summer,33
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2020,Spring,40
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2020,Summer,41
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2021,Spring,35
Doinb,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,39
doinb,JD Gaming,Tencent LoL Pro League,2017,Summer,38
